,generation,individual index,training time (s),inference time (ms),accuracy,epochs,r,no_of_conv_kernels,secondary_capsule_vector,dense_1,dense_2,epsilon,m_plus,m_minus,lambda_,alpha,no_of_primary_capsules,primary_capsule_vector,no_of_secondary_capsules
333,4,24,45.30563497543335,8.884815454483032,0.795,3,3,64,14,128,1792,0.01818324426333722,0.9346158250445853,0.1662742559471214,0.6845934559891288,0.003965419888178718,32,8,10
334,4,25,91.12921404838562,8.835633754730225,0.814,7,3,32,14,512,512,0.009011527052936837,0.9375195781905303,0.10529311136605529,0.39003893577127646,0.008430764108923768,32,8,10
335,4,26,111.39516282081604,11.848219871520996,0.817,6,4,128,6,256,7,0.024359188351945806,0.9398235103698405,0.10917922454488528,0.39605929755147606,0.006619039996086813,32,8,10
336,4,27,45.23961091041565,8.753252029418945,0.755,3,3,64,3,512,512,0.016339691028942532,0.9550387859747453,0.10332620884061428,0.11014085325223695,0.004898963905459018,32,8,10
337,4,28,68.09175896644592,8.773323059082031,0.828,5,3,32,18,512,512,0.046542208473569026,0.9302131749895391,0.09464124557576618,0.41548536678427994,0.009843636426692967,32,8,10
338,4,29,33.725749492645264,8.882861375808716,0.758,2,3,128,49,4,1024,0.0435917682653251,0.9580820433661846,0.108510564501037,0.5750213358334068,0.0032619680175385,32,8,10
339,4,30,33.822965145111084,8.85397219657898,0.779,2,3,128,2,256,7,0.009547175754627497,0.9709636407954048,0.07460125965502207,0.9538418648640499,0.0009712318290418883,32,8,10
340,4,31,22.23946976661682,8.855163097381592,0.737,1,3,32,32,768,768,0.00580315987416246,0.9229651288482803,0.11340708455053196,0.9247851904880324,0.0037554587704654503,32,8,10
341,4,32,133.67435503005981,11.721344947814941,0.802,6,4,3,26,768,1280,0.09021398371743376,0.9661619078803173,0.16422974544628954,0.43989549610541423,0.00937048232124106,32,8,10
342,4,33,111.59021615982056,11.806673288345337,0.821,6,4,64,7,512,256,0.09666348574636781,0.9397254703241007,0.16682672921006586,0.3429628250807572,0.009325505436823592,32,8,10
343,4,34,68.1783561706543,8.85676121711731,0.828,6,3,32,21,768,768,0.013473904420814095,0.9190141842875291,0.15282348099033338,0.8810211953913655,0.002280088839510856,32,8,10
344,4,35,33.75556397438049,9.026440382003784,0.784,2,3,32,14,4,512,0.031120653172571726,0.9843158767431311,0.0782315491570181,0.7168423653781848,0.009747430526248617,32,8,10
345,4,36,133.38195157051086,11.735244035720825,0.827,6,4,64,33,256,1536,0.03731445819298825,0.9037395641755191,0.16152911499875153,0.21945916745410693,0.007257137387662874,32,8,10
346,4,37,56.66995596885681,8.911197185516357,0.783,4,3,32,44,128,1280,0.047457611693632294,0.99,0.07516508171809591,0.9987453064277734,0.008373926947776767,32,8,10
347,4,38,111.32803082466125,11.710466146469116,0.826,5,4,32,35,768,512,0.08459750991059825,0.9773986640560116,0.08368077779838737,0.37739606280789306,0.007647218211166358,32,8,10
348,4,39,111.32872295379639,11.703357934951782,0.808,5,4,3,34,768,1536,0.038234510043824554,0.9166291624835359,0.12440818778319201,0.4451158627679537,0.0019710993606861533,32,8,10
