,generation,individual index,training time (s),inference time (ms),accuracy,epochs,r,no_of_conv_kernels,secondary_capsule_vector,dense_1,dense_2,epsilon,m_plus,m_minus,lambda_,alpha,no_of_primary_capsules,primary_capsule_vector,no_of_secondary_capsules
110,6,1,48.453386068344116,6.891759395599365,0.958,5,2,128,43,512,768,0.00935957092787254,0.9193104740950231,0.14437036585170915,0.5351790776519638,0.007749739953908195,32,8,10
111,6,2,77.64525079727173,6.923068523406982,0.924,8,2,3,4,512,1536,0.04999446270025716,0.9623472847238512,0.09102258594294105,0.31292507486190235,0.00010288996938087522,32,8,10
112,6,3,66.45054578781128,10.080531120300293,0.97,5,3,128,45,512,7,0.054867120379071224,0.9485196938865132,0.146729884284077,0.8875455596195972,0.00020001733365496933,32,8,10
113,6,4,51.62985444068909,6.687827110290527,0.96,5,2,128,43,768,768,0.09102319699384631,0.951390246417412,0.14740903302460404,0.9707795248619209,0.0025963507683407264,32,8,10
114,6,5,33.12919902801514,6.815670967102051,0.954,3,2,128,41,768,256,0.028039421728919094,0.9038859194018989,0.19269049127478116,0.5419146173488955,0.0001,32,8,10
115,6,6,22.217296361923218,6.856795787811279,0.93,2,2,32,15,128,768,0.08478112855324292,0.9834766379252852,0.053625299934916805,0.4200052443154796,0.002282203598925124,32,8,10
116,6,7,22.10015559196472,10.149308681488037,0.896,1,3,32,18,128,1536,0.0523702914827628,0.9430366891876418,0.06980183243202624,0.974500419674581,0.0001,32,8,10
117,6,8,44.31533741950989,13.558176517486572,0.946,2,4,64,42,128,512,0.03511889620605091,0.912736605878009,0.08680711841120445,0.7146124730697551,0.007690845899888553,32,8,10
118,6,9,101.91498875617981,13.439932346343994,0.96,5,4,32,20,256,1792,0.047719030520559425,0.9174183875644236,0.0626228348625788,0.9035010910638733,0.001291027211386844,32,8,10
119,6,10,66.60261726379395,10.180296421051025,0.972,5,3,128,42,128,512,0.03511889620605091,0.912736605878009,0.08680711841120445,0.7146124730697551,0.007690845899888553,32,8,10
120,6,11,44.32380414009094,13.337762355804443,0.94,2,4,64,45,512,768,0.054867120379071224,0.9485196938865132,0.146729884284077,0.873144568710448,0.00020001733365496933,32,8,10
121,6,12,22.123905658721924,10.232733249664307,0.826,1,3,32,18,256,768,0.09593070028244832,0.9787232262815474,0.10380772320269281,0.29550548928574516,0.0015438641096915935,32,8,10
122,6,13,83.84824824333191,6.778012752532959,0.972,8,2,128,36,128,1536,0.0523702914827628,0.9430366891876418,0.06980183243202624,0.974500419674581,0.0001,32,8,10
123,6,14,51.58209252357483,6.896459579467773,0.97,5,2,128,43,512,768,0.054867120379071224,0.9485196938865132,0.146729884284077,0.873144568710448,0.00020001733365496933,32,8,10
124,6,15,66.75899386405945,10.347509384155273,0.958,5,3,128,45,512,768,0.00935957092787254,0.9193104740950231,0.14437036585170915,0.5351790776519638,0.007749739953908195,32,8,10
125,6,16,44.32726263999939,13.590066909790039,0.942,2,4,64,42,128,768,0.08478112855324292,0.9834766379252852,0.053625299934916805,0.4200052443154796,0.002282203598925124,32,8,10
126,6,17,22.344952821731567,6.91036319732666,0.938,2,2,32,15,128,512,0.03511889620605091,0.912736605878009,0.08680711841120445,0.7146124730697551,0.007690845899888553,32,8,10
127,6,18,66.78890872001648,10.675873279571533,0.952,5,3,32,15,128,768,0.08478112855324292,0.9834766379252852,0.053625299934916805,0.4200052443154796,0.002282203598925124,32,8,10
128,6,19,22.188063621520996,6.9213480949401855,0.944,2,2,128,45,512,768,0.054867120379071224,0.9485196938865132,0.146729884284077,0.873144568710448,0.00020001733365496933,32,8,10
129,6,20,67.85593032836914,10.098080158233643,0.97,5,3,128,45,512,7,0.054867120379071224,0.9485196938865132,0.146729884284077,0.8875455596195972,0.00020001733365496933,32,8,10
130,6,21,66.51793098449707,9.983720779418945,0.968,5,3,128,45,512,7,0.054867120379071224,0.9485196938865132,0.146729884284077,0.8875455596195972,0.00020001733365496933,32,8,10
131,7,0,51.554248094558716,6.872776031494141,0.954,7,2,128,36,256,768,0.09593070028244832,0.9787232262815474,0.10380772320269281,0.29550548928574516,0.0015438641096915935,32,8,10
132,7,1,66.52555584907532,10.10990858078003,0.968,5,3,128,45,512,7,0.054867120379071224,0.9485196938865132,0.146729884284077,0.8875455596195972,0.00020001733365496933,32,8,10
133,7,2,54.68539476394653,6.9295878410339355,0.964,5,2,128,43,768,768,0.09102319699384631,0.951390246417412,0.14740903302460404,0.9707795248619209,0.0025963507683407264,32,8,10
134,7,3,54.91649770736694,6.667138576507568,0.966,5,2,128,43,512,768,0.00935957092787254,0.9193104740950231,0.14437036585170915,0.5351790776519638,0.007749739953908195,32,8,10
135,7,4,33.12256598472595,6.781045913696289,0.96,3,2,128,41,768,256,0.028039421728919094,0.9038859194018989,0.19269049127478116,0.5419146173488955,0.0001,32,8,10
136,7,5,109.57490468025208,13.588581562042236,0.96,5,4,32,20,256,1792,0.047719030520559425,0.9174183875644236,0.0626228348625788,0.6915934305738174,0.001291027211386844,32,8,10
